CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U27310TR1967PLC001284,TRIPURA STEEL REROLLING MILL & FOUNDRY PVT. LTD.,Strike Off,Public,Company Limited by Guarantee,Non-govt company,16-12-67,Tripura,0,0,27310,Manufacture of basic metals,"DEVANPARA, DHARMA NAGARNORTH TRIPURA DIST. , North Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U28113TR2010PTC008300,TECHNO BHARTI ISPAT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-06-10,Tripura,2500000,250000,28113,"Manufacture of fabricated metal products, except machinery and equipment","SHIBNAGAR MASZID ROAD Agartala , West Tripura Unclassified TR 799004",RoC-Shillong,acspkj@yahoo.com,NA,NA
U29303TR1987PTC002819,TRIPURA ELECTRICAL AND ELECTRONICS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-12-87,Tripura,250000,20000,29303,Manufacture of machinery and equipment n.e.c.,"1, Mantribari Road, Agaartala , West Tripura Unclassified TR 799001",RoC-Shillong,NA,NA,NA
U30007TR2003PTC007189,UJJAYANTA TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-08-03,Tripura,1000000,100000,30007,"Manufacture of office, accounting and computing machinery","4th FLOOR, INDU TOWER, AIRPORT ROAD,OPPOSITE BARJALA HIGH SCHOOL, PO BARJALA VIA RAMNAGAR AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,utplimited@gmail.com,31-03-20,31-03-20
U31100TR2019PTC013714,GOLEET SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-09-19,Tripura,100000,100000,31100,Manufacture of electrical machinery and apparatus n.e.c.,"S/o Sukumar Roy, Dhaleshwar Road No-1 Near Blue Lotus Club AGARTALA , West Tripura Unclassified TR 799007",RoC-Shillong,litan239@gmail.com,NA,NA
U31101TR2019PTC013723,TRIPURESWARI SOLAR ENERGY PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,04-11-19,Tripura,1500000,150000,31101,Manufacture of electrical machinery and apparatus n.e.c.,"K. DAS MARKET SHAKUNTALA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,arindam_1969@rediffmail.com,31-03-20,31-03-20
U31108TR2016PTC013484,DIPANKAR & ASSOCIATES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-06-16,Tripura,500000,100000,31108,Manufacture of electrical machinery and apparatus n.e.c.,"Vill: Ronaldsay Road Joynagar Agartala Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,dsaha0000@gmail.com,31-03-20,31-03-20
U31300TR1984PTC002131,TRIPURA WIRE AND ALLIED INDUSTRIES PVTLTD,Active,Private,Company limited by Shares,Non-govt company,11-01-84,Tripura,1000000,20000,31300,Manufacture of electrical machinery and apparatus n.e.c.,"Dhaleswar, Nutan Pally, Agartala , West Tripura Unclassified TR 799007",RoC-Shillong,NA,NA,NA
U31900TR2019OPC013716,RD INNOVATION (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,10-10-19,Tripura,100000,100000,31900,Manufacture of electrical machinery and apparatus n.e.c.,"House No.84,Near School Tilla,Vill-Purba Dhajanagar,P/o-Gakulpur,Sub-Division- UDAIPUR, DISTRICT-GOMATI , South Tripura Unclassified TR 799114",RoC-Shillong,rakesh8794@gmail.com,31-03-20,31-03-20
U31900TR2019PTC013688,DHAR INNOVATION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-07-19,Tripura,1500000,500000,31900,Manufacture of electrical machinery and apparatus n.e.c.,"C/O CHAMPA PAL COLLEGE TILLA SHIBNAGAR, PROFESSOR PARA AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,sipanroc@gmail.com,NA,NA
U33112TR2013PTC008381,STEDISY MEDICAL DEVICES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-02-13,Tripura,10000000,4000000,33112,"Manufacture of medical, precision and optical instruments, watches and clocks","345/A Hariganga Basak Road Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,casaikat@rediffmail.com,NA,NA
U33119TR2020OPC013796,PROTECTWORLD INTERNATIONAL (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,11-07-20,Tripura,100000,100000,33119,"Manufacture of medical, precision and optical instruments, watches and clocks","H.No 100, JAGYESWAR SARANI, DHARMANAGAR THANA ROAD, DIST-NORTH TRIPURA Tripura , North Tripura Unclassified TR 799250",RoC-Shillong,sudipprotectworld@gmail.com,NA,NA
U34100TR2007PTC008241,DEBAPRIYA MOTORS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-12-07,Tripura,2500000,2500000,34100,"Manufacture of motor vehicles, trailers and semi-trailers","1145 COLLEG ROAD SHIBNAGAR P.O. AGARTALA COLLEGE AGARTALA , Unclassified TR 799004",RoC-Shillong,tripurasuzuki2009@gmail.com,31-03-20,31-03-20
U35921TR2015PTC008444,TRIPURESWARI ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-04-15,Tripura,1000000,1000000,35921,Manufacture of other transport equipment,"Sree Nagar Road No.-4, Milan Chakra, Tripura , West Tripura Unclassified TR 799003",RoC-Shillong,dipankarnya@gmail.com,31-03-18,31-03-18
U36100TR1977PLC001724,TRIPURA HILL DEVELOPMENT CO LTD,Active,Public,Company limited by Shares,Non-govt company,11-10-77,Tripura,700000,503540,36100,Manufacture of furniture; manufacturing n.e.c.,"29 OLD KALIBARI ROAD , TRIPURA , , Unclassified TR 799001",RoC-Shillong,thdc.102@gmail.com,31-03-20,31-03-20
U36101TR2005PTC007722,ANC FURNITURES INDIA PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,27-04-05,Tripura,2000000,100000,36101,Manufacture of furniture; manufacturing n.e.c.,"SUKANTALA ROAD EXTPALACE COMPOUND WEST TRIPURA , West Tripura Unclassified TR 799001",RoC-Shillong,NA,NA,NA
U36109TR2019PTC013737,EARTHENLY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-12-19,Tripura,100000,100000,36109,Manufacture of furniture; manufacturing n.e.c.,"KB/16-17/12 KISHOREGANG KAKRABAN KAKRABAN , South Tripura Unclassified TR 799105",RoC-Shillong,client@legalraasta.com,NA,NA
U36910TR2016PTC008474,KAMAKHYA HALLMARKING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-03-16,Tripura,1000000,1000000,36910,Manufacture of furniture; manufacturing n.e.c.,"SACHINDRA VILLA BIT 6 SANTIPARA, WEST SIDE OF DIGHI AGARTALA , Unclassified TR 799001",RoC-Shillong,HARSIT@EXPERTADVISORZ.COM,31-03-20,31-03-20
U36996TR2020PTC013827,JEWELLERS KAJOL GOLD PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-09-20,Tripura,25000000,100000,36996,Manufacture of furniture; manufacturing n.e.c.,"PRAVAT MARKET, SAKUNTALA ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,sil.gautam@gmail.com,NA,NA
U40100TR2019PTC013664,SYSPO RENEWABLE ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-05-19,Tripura,1000000,500000,40100,"Electricity, gas, steam and hot water supply","C/o Sukla Bhowmik, Near Sporting Club Ramnagar Road No. 4 Agartala , West Tripura Unclassified TR 799002",RoC-Shillong,soumandhudey@gmail.com,31-03-20,31-03-20
U40100TR2019PTC013702,RADHERADHE SOLAR POWER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-09-19,Tripura,1000000,200000,40100,"Electricity, gas, steam and hot water supply","C/O SRI CHUNILAL DEBNATH VILL PURBA NOAGAON JIRANIA WEST TRIPURA , West Tripura Unclassified TR 799035",RoC-Shillong,goutamtipura@gmail.com,NA,NA
U40101TR2004PLC007544,ONGC TRIPURA POWER COMPANY LIMITED,Active,Public,Company limited by Shares,Non-govt company,27-09-04,Tripura,15000000000,11200000000,40101,"Electricity, gas, steam and hot water supply","ONGC TRIPURA POWER COMPANY LIMITED UDAIPUR-KAKRABAN ROAD,PALATANA P.O,DISTRICT GOMATI UDAIPUR , South Tripura Unclassified TR 799105",RoC-Shillong,nk.aggarwal@otpcindia.in,31-03-20,31-03-20
U40101TR2004SGC007434,TRIPURA STATE ELECTRICITY CORPORATIONLIMITED,Active,Public,Company limited by Shares,State Govt company,09-06-04,Tripura,10000000000,6657539000,40101,"Electricity, gas, steam and hot water supply","BIDYUT BHAVAN BANAMALIPUR TRIPURA WEST DIST AGARTALA , Unclassified TR 799003",RoC-Shillong,sureshswaminathan99@gmail.com,31-03-19,31-03-17
U40101TR2005PTC008234,NORTH EAST POWER TRANSMISSION COMPANY PRIVATE LIMITED,Amalgamated,Private,Company limited by Shares,Non-govt company,15-04-05,Tripura,2000000,100000,40101,"Electricity, gas, steam and hot water supply","ONGC Tripura Assets, Badarghat Complex Agartala Agartala , West Tripura Unclassified TR 799014",RoC-Shillong,alok.verma@ilfs.com,31-03-07,31-03-07
U40101TR2008PLC008249,NORTH EAST TRANSMISSION COMPANY LIMITED,Active,Public,Company limited by Shares,Non-govt company,26-08-08,Tripura,6000000000,4114000000,40101,"Electricity, gas, steam and hot water supply","Vill- East Champamura, Bypass Road, Near Asian Paint Godown, P/O- Old Agartala Agartala , West Tripura Unclassified TR 799008",RoC-Shillong,mukeshkumar@netcindia.in,31-03-20,31-03-20
U40102TR2015SGC008440,TRIPURA POWER GENERATION LIMITED,Active,Public,Company limited by Shares,State Govt company,28-01-15,Tripura,10000000,1000000,40102,"Electricity, gas, steam and hot water supply","Bidyut Bhavan, North Banamalipur Agartala.Pin - 799001 Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,cmd.tsecl@rediffmail.com,31-03-20,31-03-19
U40106TR2019PTC013653,RADHE SOLAR GREEN ENERGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-03-19,Tripura,100000,100000,40106,"Electricity, gas, steam and hot water supply","C/O SUKAMAL BHATTACHARJEE COLLEGE TILLA AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,amalbhattacharjee11121968@gmail.com,NA,NA
U41000TR2013PTC008389,NORTH EASTERN GROWTH INDUSTRY PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,06-05-13,Tripura,8000000,8000000,41000,"Electricity, gas, steam and hot water supply","H. No. 44, THANA ROAD NUTAN PATTI, DHARMANAGAR , North Tripura Unclassified TR 799250",RoC-Shillong,northeastgrowth@gmail.com,31-03-20,31-03-20
U41000TR2013PTC008402,AAG WATER TECHNOLOGIST PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,23-07-13,Tripura,500000,500000,41000,"Electricity, gas, steam and hot water supply","RAMNAGAR ROAD NO -5 AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,NA,NA
U41000TR2017PTC013513,JAGADAMBA PURIFICATION & BEVERAGESPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-04-17,Tripura,3800000,3800000,41000,"Electricity, gas, steam and hot water supply","RAMNAGAR ROAD NO. 1, BY LANE-4 NEAR YUBA SANGHA CLUB Agartala , West Tripura Unclassified TR 799002",RoC-Shillong,amj11600@rediffmail.com,31-03-20,31-03-20
U41000TR2019PTC013733,DARLONG FOOD AND BEVERAGES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,28-11-19,Tripura,1000000,10000,41000,"Electricity, gas, steam and hot water supply","Vill-Darchwai, Kumarghat Kumarghat UNAKOTI , North Tripura Unclassified TR 799264",RoC-Shillong,darlong777@gmail.com,NA,NA
U45200TR2013PTC008385,TIRTHAMOYEE TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-03-13,Tripura,50000000,43650394.25,45200,Construction,"47 CENTRAL ROAD AGARTALA , Unclassified TR 799001",RoC-Shillong,JAYANTA@TIRTHAMOYEE.COM,31-03-20,31-03-20
U45200TR2016PTC008464,COSMICAL CONSTRUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-01-16,Tripura,100000,100000,45200,Construction,"LANKAMURA AGARTALA , Unclassified TR 799009",RoC-Shillong,nagarflat@gmail.com,31-03-16,31-03-16
U45200TR2020PTC013780,ECO SENSE INFRATECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-06-20,Tripura,100000,100000,45200,Construction,"C/O ASHISH RANJAN CHOUDHURY HATIPARA, SALBAGAN, WEST TRIPURA AGARTALA West Tripura TR 799007 IN AGARTALA , West Tripura Unclassified TR 799007",RoC-Shillong,ecosenseinfratech@gmail.com,NA,NA
U45201TR2008PLC008248,JIVAN NIRBHAY BUILDERS LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,12-08-08,Tripura,1000000,0,45201,Construction,"45, H. G. BASAK ROAD SINGHPARA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,jibannirbhay@rediffmail.com,NA,NA
U45201TR2008PLC008251,TRIPURA REAL ESTATE & CONSTRUCTIONSLIMITED,Active,Public,Company limited by Shares,Non-govt company,02-10-08,Tripura,2000000,1271500,45201,Construction,"CHOWDHURY MANJIL , JOGENDRANAGAR OPPOSITE OF VIDYASAGARA GIRLS SCHOOL AGARTALA , West Tripura Unclassified TR 799010",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,31-03-12,31-03-12
U45201TR2008PTC008253,POLAR PROJECT CONSTRUCTION COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-11-08,Tripura,1000000,0,45201,Construction,"55, KSHIRODE SEN LANE SUB DIVISION- SADAR AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,debnathcs@rediffmail.com,NA,NA
U45201TR2009PTC008256,JIBAN KUMAR SAHA CONSTRUCTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,17-02-09,Tripura,10000000,900000,45201,Construction,"C/O MR. SEKHAR CHANDRA PODDER JOYNAGAR LANE NO 3 AGARTALA , Unclassified TR 799001",RoC-Shillong,jksaha@yahoo.com,31-03-20,31-03-20
U45201TR2010PTC008286,TRIPURESWARI INFRASTRUCTURE DEVELOPMENTPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-02-10,Tripura,500000,100000,45201,Construction,"37, CENTRAL ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,mrinmoy.23.01@gmail.com,NA,NA
U45201TR2010PTC008296,DEBNATH CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-05-10,Tripura,22500000,22500000,45201,Construction,"SHIBNAGAR MASJID NAGAR AGARTALA , Unclassified TR 799001",RoC-Shillong,nathco.debnath@gmail.com,31-03-20,31-03-20
U45201TR2010PTC008298,SHANTI GANGA INFRASTRUCTURE PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,26-05-10,Tripura,5000000,1700000,45201,Construction,"N H 44 BIRENDRANAGAR JIRANIA , Unclassified TR 799045",RoC-Shillong,vermahemant77@gmail.com,31-03-19,31-03-19
U45201TR2010PTC008299,S B M INFRA PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-05-10,Tripura,1000000,600000,45201,Construction,"50 COLLEGE TILLA , TOWN / VILL - AGARTALA PS - EAST AGARTALA , SUB DIV - SADAR AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,gkjhawar@yahoo.com,31-03-12,31-03-12
U45201TR2010PTC008301,SREEJAN REAL ESTATE AND CONSTRUCTIONPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-06-10,Tripura,500000,300000,45201,Construction,"20, RAJBARI , TOWN / VILL/ PS - DHARMANAGAR SUB DIV - DHARMANAGAR DHARMANAGAR , North Tripura Unclassified TR 799253",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,NA,NA
U45201TR2011PLC008331,HAPPYLIFE PROJECTS INDIA LIMITED,Active,Public,Company limited by Shares,Non-govt company,07-09-11,Tripura,5000000,500000,45201,Construction,"Nager Jala, Near Jahar Bridge P.O. A.D. Nagar Agartala , West Tripura Unclassified TR 799003",RoC-Shillong,akansanju@gmail.com,NA,NA
U45201TR2012PLC008360,G.K.S. KINSHIP PROJECTS AND CONSTRUCTION LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,26-07-12,Tripura,500000,500000,45201,Construction,"AMBASSA AMBASSA , Dhalai Unclassified TR 799289",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,NA,NA
U45201TR2013PTC008383,TRISAKTI INFRASTRUCTURE AND DEVELOPERSPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,12-03-13,Tripura,300000,100000,45201,Construction,"SURJA ROAD AGARTALA , Unclassified TR 799001",RoC-Shillong,pramodjhawar1969@gmail.com,31-03-14,31-03-14
U45201TR2013PTC008394,LEENJ INFRASTRUCTURES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-05-13,Tripura,100000,100000,45201,Construction,"Choudhuri Para, Kailashahar , North Tripura Unclassified TR 799277",RoC-Shillong,joyjit.sin@gmail.com,NA,NA
U45201TR2019PTC013695,WEADMIRE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-08-19,Tripura,300000,300000,45201,Construction,"House of Mr Arun Paul,250 Colony Police Station : Airport,P.O.:Bimangarh AGARTALA , SUB DIV:SADAR , West Tripura Unclassified TR 799015",RoC-Shillong,weadmirep@gmail.com,31-03-20,31-03-20
U45201TR2019PTC013711,UTTARA CONTRACTOR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-09-19,Tripura,100000,100000,45201,Construction,"135, W-1, GOKULPUR UDAIPUR TRIPURA , South Tripura Unclassified TR 799114",RoC-Shillong,chakrabortypradip16@gmail.com,31-03-20,31-03-20
U45201TR2020PTC013762,DEB HOUSING CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-02-20,Tripura,100000,100000,45201,Construction,"Holding No. 263/D, First Floor Old R.M.S. Chowmuhani AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,debhousing@companymail.co.in,NA,NA
U45201TR2020PTC013788,N S REALTORS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-06-20,Tripura,100000,100000,45201,Construction,"BANAMALIPUR,JORAPUKUR TRIPURA , West Tripura Unclassified TR 799007",RoC-Shillong,capranjalgupta02@gmail.com,NA,NA
U45202TR2007PTC008239,SELF TRUST REAL ESTATE & CONSTRUCTION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-08-07,Tripura,500000,100000,45202,Construction,"RANIR BAZAR, DHANCHOWMUHUNI THANA ROAD AGARTALA , West Tripura Unclassified TR 799035",RoC-Shillong,dipaksaha@rediffmail.com,31-03-08,31-03-08
U45202TR2008PLC008246,PRERONA PROJECTS AND DEVELOPERS LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,01-07-08,Tripura,1000000,0,45202,Construction,"OFFICE TILA DHARMANAGAR DHARMANAGAR , North Tripura Unclassified TR 799250",RoC-Shillong,ranadhirpal@gmail.com,NA,NA
U45202TR2010PLC008295,SD INFRA PROJECTS AND SERVICES LIMITED,Active,Public,Company limited by Shares,Non-govt company,05-05-10,Tripura,20000000,500000,45202,Construction,"78, H.G.B ROAD MELARMATH AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,sanjibdeb2008@gmail.com,31-03-11,31-03-11
U45202TR2011PTC008325,SD BUILDWORKS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-06-11,Tripura,500000,150000,45202,Construction,"78, H.G.B ROAD, MELARMATH AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,debnathcs@rediffmail.com,NA,NA
U45202TR2013PLC008391,PRATISRUTI INFRA PROJECTS & SERVICESLIMITED,Active,Public,Company limited by Shares,Non-govt company,08-05-13,Tripura,500000,500000,45202,Construction,"SUBHASH PALLI NEAR AMBASSA SKYLINE NURSERY SCHOOL AMBASSA , Dhalai Unclassified TR 799289",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,NA,NA
U45202TR2013PTC008390,MATILAL AND GOURI DEVI DEVELOPER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-05-13,Tripura,40000000,36050000,45202,Construction,"Milanchakra Near Club, PO:- A D Nagar Agartala , West Tripura Unclassified TR 799003",RoC-Shillong,makhanc67@gmail.com,31-03-19,31-03-19
U45202TR2015PTC008460,BASHUNDHARA INFRASTRUCTURE PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,08-12-15,Tripura,100000,100000,45202,Construction,"HOUSE NO.- 16, NORTH MUHURIPUR P.O.- MUHURIPUR, P.S.- BAIKHORA SOUTH TRIPURA , South Tripura Unclassified TR 799142",RoC-Shillong,babulgope12@gmail.com,31-03-20,31-03-20
U45202TR2016PTC013481,AJOY AND P MORAL CONSTRUCTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,23-05-16,Tripura,500000,200000,45202,Construction,"46, KALYANI SAMITI, BARDOWALI, NEAR NAGARJALA TRAFIC STAND AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,msajoykmoral@gmail.com,NA,NA
U45202TR2019PTC013657,JOYSWORTH CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-04-19,Tripura,1000000,50000,45202,Construction,"C/o Parimal Bhowmik Dhaleswar Road No. 01(One) Agartala , West Tripura Unclassified TR 799007",RoC-Shillong,debaprasad0111@gmail.com,31-03-20,31-03-20
U45202TR2020PTC013774,VAISHNAVIS INFRATECH CONSTRUCTIONS ANDDEVELOPERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-04-20,Tripura,1000000,1000000,45202,Construction,"C/O Dipak Ch Paul, S/o Lt. Rakhal Ch Paul,Motor Stand Back Side of Khoi Bus Stand Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,pj_law_solution@yahoo.in,NA,NA
U45202TR2021PTC013886,PARAGPIU INFRASTRUCTURE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-02-21,Tripura,1500000,100000,45202,Construction,"C/O PARTHA SHARMA ARALIA JOGENDRANAGAR , West Tripura Unclassified TR 799010",RoC-Shillong,muskan_equipment@rediffmail.com,NA,NA
U45203TR2005PLC008015,TSCCF SHRISTI INFRASTRUCTURE DEVELOPMENT LIMITED,Active,Public,Company limited by Shares,Non-govt company,28-12-05,Tripura,10000000,5050000,45203,Construction,"REGISTRAR OF CO-OPERATIVE SOCIETIES GOVT. OF TRIPURA, NORTH GATE, PALACE COMPOUND, AGARTALA , Unclassified TR 799001",RoC-Shillong,secretarial1980@gmail.com,31-03-20,31-03-20
U45203TR2006PTC008117,TRIPURA PROMOTERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-04-06,Tripura,25000000,24700000,45203,Construction,"TRIPURA , Unclassified TR 799001",RoC-Shillong,barakghy2015@gmail.com,31-03-20,31-03-20
U45203TR2010PTC008307,DEBASISH DAS CONSTRUCTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,16-08-10,Tripura,20000000,500000,45203,Construction,"JOY NAGAR JOY NAGAR MIDDLE ROAD AGARTALA , Unclassified TR 799001",RoC-Shillong,debasishdaspltd@rediffmail.com,31-03-20,31-03-20
U45203TR2012PTC008363,CURIOSITY CONSTRUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-08-12,Tripura,500000,150000,45203,Construction,"37, CENTRAL ROAD AGARTALA , Unclassified TR 799001",RoC-Shillong,mrinmoy.23.01@gmail.com,31-03-20,31-03-20
U45203TR2012PTC008369,AMBROGIO CONSTRU-TECH PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-10-12,Tripura,500000,150000,45203,Construction,"MALAN CHAKRA SRINAGAR ROAD NO.1 P.O. A D NAGAR AGARTALA TRIPURA WEST , West Tripura Unclassified TR 799003",RoC-Shillong,SAHACSROC@GMAIL.COM,31-03-13,31-03-13
U45209TR2015PTC008463,KIRAT BUILDCON PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-12-15,Tripura,1000000,300000,45209,Construction,"JAIL ASHRMA ROAD, DHALESWAR OPP DEBENDRA DEBNATH ROAD AGARTALA , Unclassified TR 799007",RoC-Shillong,SAHACSROC@GMAIL.COM,NA,NA
U45209TR2019PTC013708,DEBBARMALI CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-09-19,Tripura,10000,10000,45209,Construction,"C/O Birsa Mani Jamatia Dalak Jamatia Para AMARPUR , South Tripura Unclassified TR 799101",RoC-Shillong,alisuman42188@gmail.com,NA,NA
U45209TR2020PTC013766,TRIPEX ENGINEERING SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,19-02-20,Tripura,100000,100000,45209,Construction,"C/O MANORANJAN PAUL, S/O LATE RAMESH PAUL, GURKHABASTI AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,tripexengineering@gmail.com,NA,NA
U45309TR2016PTC013492,ECO-FRIEND DEVELOPER CONSTRUCTION ANDCONSULTANCY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-08-16,Tripura,500000,100000,45309,Construction,"104/A/840/D, Ward No.21, House No. 219525 West Bank of Banamalipur Dighi Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,rkd_1206@rediffmail.com,NA,NA
U45309TR2017PTC013510,SUDHIR CH. BANIK CONSTRUCTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,23-03-17,Tripura,1000000,200000,45309,Construction,"RAMNAGAR ROAD NO. 3 RAMNAGAR AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,banikconstructioncompany@gmail.com,NA,NA
U45309TR2017PTC013528,KHAN EMPIRES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-07-17,Tripura,1000000,100000,45309,Construction,"NEAR CHECKPOST SOUTH RAMNAGAR,EAST TRIPURA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,khanmamun35@gmail.com,31-03-20,31-03-20
U45309TR2018PTC013564,INSPIRED N.E. PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-05-18,Tripura,1000000,960000,45309,Construction,"C/O- DILIP DAS North Badharghat, Banik Para AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,inspiredne2018@gmail.com,NA,NA
U45309TR2020PTC013785,SIBULI ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-06-20,Tripura,1000000,1000000,45309,Construction,"S/O PRASANTA BIKASH BARUA, BANAMALIPUR, GANARAJ CHOWMUHANI, NEAR KRISHNA MANDIR, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,RBSTLTD@GMAIL.COM,NA,NA
U45309TR2020PTC013806,MILAN SDPA INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-08-20,Tripura,1000000,1000000,45309,Construction,"Lane No 8, Ramnagar Agartala , West Tripura Unclassified TR 799002",RoC-Shillong,Pradipdeb66@gmail.com,NA,NA
